start	end	min_rate	max_rate
34937000	34972000	0.0003615	0.000458694
34944000	34979000	0.000395937	0.000500291
34951000	34986000	0.000441212	0.000549862
34958000	34993000	0.00048087	0.00058795
34965000	35000000	0.000483944	0.000586284
34972000	35007000	0.000349144	0.000399297
34979000	35014000	0.000307744	0.000341228
34986000	35021000	0.00025385	0.00027799
34993000	35028000	0.000211296	0.000230549
35000000	35035000	0.00015787	0.000167262
35007000	35042000	0.000203566	0.00021939
35014000	35049000	0.00022029	0.000238058
35021000	35056000	0.000211851	0.00022912
35028000	35063000	0.000246875	0.000269072
35035000	35070000	0.000237387	0.000259707
35042000	35077000	0.000123194	0.000133329
35049000	35084000	9.55E-05	0.000103845
35056000	35091000	0.000101462	0.00011006
35063000	35098000	8.28E-05	9.37E-05
35070000	35105000	7.89E-05	8.97E-05
35077000	35112000	0.000108946	0.00012083
35084000	35119000	0.000151606	0.000168381
35091000	35126000	0.000190794	0.000210849
35098000	35133000	0.000179992	0.000191932
35105000	35140000	0.000179992	0.000191932
35112000	35147000	0.00020202	0.000218098
35119000	35154000	0.000152331	0.000163044
35126000	35161000	0.000260189	0.000402786
35133000	35168000	0.000230309	0.000372065
35140000	35175000	0.000230309	0.000371639
35147000	35182000	0.000418216	0.000729371
35154000	35189000	0.000684771	0.00121219
35161000	35196000	0.000559457	0.000953142
35168000	35203000	0.000611443	0.001009327
35175000	35210000	0.000634454	0.00103516
35182000	35217000	0.000394519	0.000620148
35189000	35224000	0.000149993	0.000160649
35196000	35231000	0.000119995	0.000128871
35203000	35238000	7.86E-05	8.38E-05
35210000	35245000	6.00E-05	6.32E-05
35217000	35252000	7.50E-05	7.91E-05
35224000	35259000	4.50E-05	4.75E-05
35231000	35266000	9.00E-05	9.40E-05
35238000	35273000	9.44E-05	9.88E-05
35245000	35280000	8.63E-05	9.03E-05
35252000	35287000	0.000120191	0.000126085
35259000	35294000	0.000137213	0.000144359
35266000	35301000	0.000125626	0.00013485
35273000	35308000	0.000129038	0.000139187
35280000	35315000	0.000136109	0.000146979
35287000	35322000	0.000129542	0.00014351
35294000	35329000	0.00020214	0.000246391
35301000	35336000	0.000250263	0.000315323
35308000	35343000	0.000297101	0.000371448
35315000	35350000	0.000316106	0.000390708
35322000	35357000	0.000349379	0.000426597
35329000	35364000	0.000282576	0.000329554
35336000	35371000	0.000271086	0.000306219
35343000	35378000	0.000271981	0.000308501
35350000	35385000	0.000302626	0.000348798
35357000	35392000	0.000234002	0.000271635
35364000	35399000	0.000226183	0.00026308
35371000	35406000	0.00015614	0.000180401
35378000	35413000	0.000119995	0.000133126
35385000	35420000	0.000116818	0.000131988
35392000	35427000	0.000170889	0.000190097
35399000	35434000	0.000199011	0.000220822
35406000	35441000	0.000200887	0.000222768
35413000	35448000	0.000171844	0.000192451
35420000	35455000	0.000151552	0.000161226
35427000	35462000	0.000104995	0.000111449
35434000	35469000	7.41E-05	7.86E-05
35441000	35476000	0.00011588	0.000126225
35448000	35483000	0.000134038	0.000147069
35455000	35490000	0.000119444	0.000132925
35462000	35497000	0.000136661	0.000150009
35469000	35504000	0.000148211	0.000161478
35476000	35511000	0.000124109	0.000132643
35483000	35518000	0.000119995	0.000126388
35490000	35525000	9.00E-05	9.36E-05
35497000	35532000	8.14E-05	8.62E-05
35504000	35539000	0.000153845	0.000188158
35511000	35546000	0.000224163	0.00027343
35518000	35553000	0.000209164	0.000257874
35525000	35560000	0.000209164	0.000257874
35532000	35567000	0.000186139	0.000232824
35539000	35574000	0.000111028	0.000127683
35546000	35581000	4.50E-05	4.67E-05
35553000	35588000	7.97E-05	8.49E-05
35560000	35595000	0.000104995	0.000113609
35567000	35602000	0.000116669	0.000125786
35574000	35609000	0.000143846	0.000157433
35581000	35616000	0.00018442	0.000209294
35588000	35623000	0.00019028	0.000219625
35595000	35630000	0.000210524	0.000240347
35602000	35637000	0.000236185	0.000266787
35609000	35644000	0.00023959	0.000271479
35616000	35651000	0.000205718	0.000231923
35623000	35658000	0.000210079	0.000232064
35630000	35665000	0.000164614	0.000182748
35637000	35672000	0.00024457	0.000268711
35644000	35679000	0.000192842	0.000210693
35651000	35686000	0.000215212	0.000229574
35658000	35693000	0.000193171	0.000204641
35665000	35700000	0.000274912	0.000290544
35672000	35707000	0.000195372	0.0002046
35679000	35714000	0.000247915	0.00025887
35686000	35721000	0.000361956	0.000509638
35693000	35728000	0.000460206	0.000667056
35700000	35735000	0.000393396	0.000596273
35707000	35742000	0.000536062	0.000875575
35714000	35749000	0.000503413	0.000842113
35721000	35756000	0.000351448	0.000550699
35728000	35763000	0.000261615	0.000402307
35735000	35770000	0.000260308	0.000402286
35742000	35777000	0.00012489	0.000131022
35749000	35784000	0.000168627	0.000176787
35756000	35791000	0.000305449	0.000418257
35763000	35798000	0.000334662	0.000450977
35770000	35805000	0.000368918	0.000489664
35777000	35812000	0.000437423	0.00059486
35784000	35819000	0.000401182	0.00055826
35791000	35826000	0.00036981	0.000443846
35798000	35833000	0.000324291	0.000393957
35805000	35840000	0.000276343	0.0003401
35812000	35847000	0.00016284	0.00018823
35819000	35854000	0.000163749	0.000188079
35826000	35861000	0.000564033	0.001433022
35833000	35868000	0.000549154	0.001417508
35840000	35875000	0.000655876	0.001550286
35847000	35882000	0.000764035	0.00168134
35854000	35889000	0.000797878	0.001719702
35861000	35896000	0.000360545	0.000437548
35868000	35903000	0.000360425	0.000437417
35875000	35910000	0.000348476	0.000412838
35882000	35917000	0.000330575	0.000390933
35889000	35924000	0.000315946	0.000373403
35896000	35931000	0.000262544	0.000300798
35903000	35938000	0.000453785	0.000657948
35910000	35945000	0.000456937	0.000683831
35917000	35952000	0.000464307	0.000725465
35924000	35959000	0.000445857	0.000707579
35931000	35966000	0.000488456	0.000752318
35938000	35973000	0.000464762	0.000701504
35945000	35980000	0.000484524	0.000726558
35952000	35987000	0.000430138	0.000622668
35959000	35994000	0.000430616	0.000624245
35966000	36001000	0.000413783	0.000614115
35973000	36008000	0.000273719	0.000341804
35980000	36015000	0.000176888	0.000207628
35987000	36022000	0.000154946	0.000187194
35994000	36029000	0.000146707	0.000179308
36001000	36036000	0.000114254	0.000140747
36008000	36043000	0.000110214	0.000135483
36015000	36050000	0.000243929	0.000321005
36022000	36057000	0.000292438	0.000392782
36029000	36064000	0.000388701	0.000549211
36036000	36071000	0.000380388	0.000535579
36043000	36078000	0.000416942	0.000574255
36050000	36085000	0.000262435	0.000363838
36057000	36092000	0.000297626	0.000415617
36064000	36099000	0.000344003	0.000422608
36071000	36106000	0.000371887	0.000454518
36078000	36113000	0.000347673	0.000424977
36085000	36120000	0.000386229	0.000466459
36092000	36127000	0.000341109	0.000379137
36099000	36134000	0.000298285	0.000437295
36106000	36141000	0.000347806	0.000519063
36113000	36148000	0.000380894	0.00058487
36120000	36155000	0.000402931	0.0006056
36127000	36162000	0.000376252	0.00057786
36134000	36169000	0.000386356	0.000491518
36141000	36176000	0.000431326	0.000533191
36148000	36183000	0.00049306	0.000582487
36155000	36190000	0.000476546	0.00056931
36162000	36197000	0.000472618	0.000567912
36169000	36204000	0.000364792	0.000432887
36176000	36211000	0.000250728	0.000288996
36183000	36218000	0.000149705	0.000169851
36190000	36225000	0.000244386	0.00033922
36197000	36232000	0.000280159	0.00039895
36204000	36239000	0.000267466	0.000383768
36211000	36246000	0.000245046	0.000358004
36218000	36253000	0.000246734	0.000358292
36225000	36260000	0.000167492	0.000212669
36232000	36267000	0.000252283	0.000327129
36239000	36274000	0.000260495	0.000337738
36246000	36281000	0.00028823	0.000372009
36253000	36288000	0.000287849	0.000370783
36260000	36295000	0.000238004	0.000309054
36267000	36302000	0.000141859	0.000158515
36274000	36309000	0.000156686	0.000175246
36281000	36316000	0.00012806	0.000140064
36288000	36323000	9.72E-05	0.000107149
36295000	36330000	8.74E-05	9.60E-05
36302000	36337000	4.34E-05	4.90E-05
36309000	36344000	7.67E-05	8.12E-05
36316000	36351000	0.000157907	0.000166723
36323000	36358000	0.000280668	0.000380963
36330000	36365000	0.000329115	0.000438955
36337000	36372000	0.000334429	0.000444299
36344000	36379000	0.00031243	0.000419596
36351000	36386000	0.000274439	0.000379495
36358000	36393000	0.000206821	0.000223744
36365000	36400000	0.000219779	0.000232722
36372000	36407000	0.000231693	0.000244729
36379000	36414000	0.000223986	0.000245914
36386000	36421000	0.00022498	0.000262357
36393000	36428000	0.000201861	0.00024859
36400000	36435000	0.000178202	0.000234847
36407000	36442000	0.00018172	0.000249026
36414000	36449000	0.000188153	0.000261473
36421000	36456000	0.000179709	0.000247811
36428000	36463000	0.000191909	0.000265476
36435000	36470000	0.000199788	0.000272192
36442000	36477000	0.000234905	0.000306862
36449000	36484000	0.000241869	0.000301522
36456000	36491000	0.000218449	0.000266209
36463000	36498000	0.000179769	0.000209482
36470000	36505000	0.000135556	0.000150971
36477000	36512000	9.85E-05	0.000103369
36484000	36519000	6.69E-05	6.84E-05
36491000	36526000	7.44E-05	7.59E-05
36498000	36533000	9.71E-05	9.91E-05
36505000	36540000	0.000119673	0.000121991
36512000	36547000	0.000113983	0.000116219
36519000	36554000	0.000118736	0.000121044
36526000	36561000	0.000117471	0.000119678
36533000	36568000	0.000113495	0.000115794
36540000	36575000	0.000112894	0.000115749
36547000	36582000	9.64E-05	9.91E-05
36554000	36589000	8.25E-05	8.50E-05
36561000	36596000	8.26E-05	8.53E-05
36568000	36603000	6.31E-05	6.54E-05
36575000	36610000	4.85E-05	5.00E-05
36582000	36617000	6.35E-05	6.56E-05
36589000	36624000	6.51E-05	6.71E-05
36596000	36631000	6.14E-05	6.30E-05
36603000	36638000	6.25E-05	6.41E-05
36610000	36645000	6.87E-05	7.05E-05
36617000	36652000	4.95E-05	5.06E-05
36624000	36659000	5.29E-05	5.40E-05
36631000	36666000	5.30E-05	5.43E-05
36638000	36673000	6.20E-05	6.41E-05
36645000	36680000	9.20E-05	9.80E-05
36652000	36687000	0.000118303	0.000125042
36659000	36694000	0.000153238	0.000162286
36666000	36701000	0.000216518	0.00023343
36673000	36708000	0.000258392	0.000278611
36680000	36715000	0.000288578	0.000309069
36687000	36722000	0.000320081	0.000344912
36694000	36729000	0.000353162	0.000380771
36701000	36736000	0.000389541	0.000414261
36708000	36743000	0.000377911	0.000399894
36715000	36750000	0.00045272	0.000496169
36722000	36757000	0.000430966	0.000472864
36729000	36764000	0.000567364	0.000816292
36736000	36771000	0.00050276	0.000749517
36743000	36778000	0.000646192	0.00099387
36750000	36785000	0.000589628	0.000942816
36757000	36792000	0.000627853	0.001049356
36764000	36799000	0.000465715	0.000726643
36771000	36806000	0.000972337	0.002151673
36778000	36813000	0.000849061	0.001928933
36785000	36820000	0.000788945	0.001840288
36792000	36827000	0.000748932	0.001731967
36799000	36834000	0.000752947	0.001692915
36806000	36841000	0.000326883	0.000367557
36813000	36848000	0.00030913	0.000354476
36820000	36855000	0.000397186	0.000483581
36827000	36862000	0.000390917	0.00047438
36834000	36869000	0.000439916	0.000547995
36841000	36876000	0.000474561	0.000602805
36848000	36883000	0.000455537	0.000578558
36855000	36890000	0.000359016	0.00044911
36862000	36897000	0.000409683	0.000551759
36869000	36904000	0.000380191	0.000547439
36876000	36911000	0.000494047	0.000886049
36883000	36918000	0.000574658	0.001013343
36890000	36925000	0.000646273	0.001077786
36897000	36932000	0.000599137	0.000979418
36904000	36939000	0.00057312	0.000898487
36911000	36946000	0.000309491	0.000368468
36918000	36953000	0.000257729	0.000271894
36925000	36960000	0.000376531	0.000557603
36932000	36967000	0.000728112	0.001373284
36939000	36974000	0.000792608	0.001609105
36946000	36981000	0.000877228	0.001716635
36953000	36988000	0.000883118	0.001731098
36960000	36995000	0.000715431	0.001403818
36967000	37002000	0.00038733	0.000623647
36974000	37009000	0.000343049	0.000415031
36981000	37016000	0.000257944	0.000306829
36988000	37023000	0.000232682	0.000270537
36995000	37030000	0.000296999	0.00033818
37002000	37037000	0.000438388	0.000720628
37009000	37044000	0.000528412	0.000911708
37016000	37051000	0.000559539	0.000944599
37023000	37058000	0.000582064	0.000966931
37030000	37065000	0.000508814	0.000882199
37037000	37072000	0.000391499	0.000532288
37044000	37079000	0.000333393	0.000385404
37051000	37086000	0.000561226	0.000769136
37058000	37093000	0.000649267	0.001042033
37065000	37100000	0.000706448	0.001166879
37072000	37107000	0.000747946	0.001293407
37079000	37114000	0.0007591	0.001376788
37086000	37121000	0.000533297	0.001005117
37093000	37128000	0.000434768	0.00073079
37100000	37135000	0.000403666	0.000632333
37107000	37142000	0.000311083	0.000435576
37114000	37149000	0.0001936	0.000223032
37121000	37156000	0.00020805	0.00024073
37128000	37163000	0.000205176	0.000240796
37135000	37170000	0.000168388	0.00020723
37142000	37177000	0.000227298	0.000286074
37149000	37184000	0.000335939	0.000418985
37156000	37191000	0.00040314	0.000492194
37163000	37198000	0.000423033	0.000508896
37170000	37205000	0.000456475	0.000542924
37177000	37212000	0.00043459	0.000508372
37184000	37219000	0.000382753	0.000444172
37191000	37226000	0.000298907	0.000342627
37198000	37233000	0.000238247	0.000271875
37205000	37240000	0.000254648	0.00028598
37212000	37247000	0.000248585	0.000276873
37219000	37254000	0.000207157	0.000224479
37226000	37261000	0.000323648	0.000358644
37233000	37268000	0.00038128	0.000427385
37240000	37275000	0.000357374	0.000409393
37247000	37282000	0.000419776	0.000478893
37254000	37289000	0.000462242	0.000525734
37261000	37296000	0.000333135	0.000377057
37268000	37303000	0.000286438	0.000319686
37275000	37310000	0.00027784	0.000303804
37282000	37317000	0.000191574	0.000207553
37289000	37324000	0.000163823	0.000177428
37296000	37331000	0.000194991	0.000208621
37303000	37338000	0.000193873	0.000207655
37310000	37345000	0.000168625	0.000182791
37317000	37352000	0.00018045	0.000205223
37324000	37359000	0.000188656	0.000219897
37331000	37366000	0.000186156	0.000225802
37338000	37373000	0.00022625	0.000268361
37345000	37380000	0.000221224	0.000260236
37352000	37387000	0.000217301	0.000247485
37359000	37394000	0.000193416	0.000214746
37366000	37401000	0.000191403	0.000206929
37373000	37408000	0.000149993	0.000162983
37380000	37415000	0.000199638	0.000219352
37387000	37422000	0.000298128	0.00032854
37394000	37429000	0.000298128	0.000328206
37401000	37436000	0.00028193	0.000308157
37408000	37443000	0.00026693	0.000292341
37415000	37450000	0.000202286	0.000220156
37422000	37457000	0.000120247	0.000133414
37429000	37464000	0.000275503	0.000321657
37436000	37471000	0.0003335	0.000399009
37443000	37478000	0.000401215	0.00047867
37450000	37485000	0.000441127	0.000522432
37457000	37492000	0.000421411	0.000492863
37464000	37499000	0.000257053	0.000295462
37471000	37506000	0.000251117	0.000286077
37478000	37513000	0.000290843	0.000326741
37485000	37520000	0.000352051	0.000394905
37492000	37527000	0.000379705	0.000425762
37499000	37534000	0.000457717	0.000510437
37506000	37541000	0.000416669	0.000476595
37513000	37548000	0.000466119	0.000566467
37520000	37555000	0.000440401	0.000549203
37527000	37562000	0.000467355	0.000614895
37534000	37569000	0.000415437	0.000562221
37541000	37576000	0.000408214	0.000537552
37548000	37583000	0.00034699	0.000433394
37555000	37590000	0.000292671	0.000361377
37562000	37597000	0.000380872	0.000482176
37569000	37604000	0.000425111	0.000531158
37576000	37611000	0.000422521	0.000523735
37583000	37618000	0.000341853	0.000433254
37590000	37625000	0.000350769	0.000441341
37597000	37632000	0.000166226	0.000180221
37604000	37639000	0.000119995	0.000125631
37611000	37646000	0.000134994	0.000142284
37618000	37653000	0.000149993	0.000157973
37625000	37660000	0.000215859	0.000244806
37632000	37667000	0.000361399	0.000428397
37639000	37674000	0.000479467	0.000583171
37646000	37681000	0.000485396	0.000599721
37653000	37688000	0.000503564	0.000623364
37660000	37695000	0.00043033	0.00053475
37667000	37702000	0.000316354	0.000391307
37674000	37709000	0.000221754	0.000272894
37681000	37716000	0.000215152	0.000268837
37688000	37723000	0.000258441	0.000329691
37695000	37730000	0.000270803	0.000342088
37702000	37737000	0.000239239	0.00030194
37709000	37744000	0.000275804	0.000337437
37716000	37751000	0.000292861	0.000343764
37723000	37758000	0.000229984	0.000258866
37730000	37765000	0.000211311	0.000234437
37737000	37772000	0.000250069	0.000275979
37744000	37779000	0.000186609	0.000200478
37751000	37786000	0.000130644	0.000139939
37758000	37793000	0.000158955	0.000170041
37765000	37800000	0.000203129	0.000217886
37772000	37807000	0.000212615	0.000227703
37779000	37814000	0.000222152	0.000238134
37786000	37821000	0.000201736	0.000216318
37793000	37828000	0.000144846	0.00015537
